278	41	91
279	1	81
280	8	70
281	35	78
282	13	39
283	40	49
284	16	99
285	13	22
286	41	26
287	27	47
288	3	71
289	44	47
290	3	55
291	45	38
292	1	54
293	31	45
294	9	84
295	26	32
296	14	43
297	7	45
298	29	98
299	27	74
300	20	96
301	32	12
302	28	48
303	25	53
304	34	85
305	0	54
306	25	88
307	16	46
308	6	57
309	18	30
310	17	26
311	17	27
312	5	8
313	32	16
314	9	27
315	23	58
316	47	38
317	0	53
318	1	57
319	1	60
320	46	51
321	6	63
322	46	98
323	48	4
324	39	7
325	7	33
326	26	87
327	3	1
328	16	77
329	5	36
330	30	74
331	37	24
332	39	47
333	10	74
334	14	77
335	23	84
336	11	27
337	41	16
338	41	29
339	19	36
340	12	97
341	9	6
342	38	14
343	17	4
344	43	21
345	47	40
346	41	14
347	41	10
348	49	44
349	44	70
350	44	70
351	46	47
352	2	32
353	42	19
354	46	50
355	41	90
356	0	3
357	22	37
358	44	43
359	16	32
360	29	24
361	26	68
362	5	55
363	18	71
364	37	41
365	19	83
366	44	54
367	0	68
368	13	50
369	35	34
370	21	55
371	25	47
372	46	39
373	10	20
374	42	50
375	40	11
376	7	11
377	35	63
378	33	73
379	9	55
380	31	84
381	27	42
382	5	53
383	33	15
384	19	12
385	1	2
386	24	57
387	19	14
388	25	90
389	18	99
390	38	45
391	4	14
392	47	66
393	43	52
394	24	36
395	34	7
396	15	34
397	18	89
398	36	26
399	28	84
400	4	22
401	9	32
402	3	30
403	0	12
404	19	51
405	47	31
406	42	22
407	29	61
408	33	46
409	25	94
410	38	67
411	16	29
412	2	87
413	45	19
414	0	96
415	22	98
416	48	73
417	24	52
418	43	64
419	23	14
420	45	2
421	31	8
422	29	79
423	42	19
424	25	11
425	3	14
426	28	25
427	42	97
428	22	54
429	16	2
430	20	32
431	28	75
432	25	33
433	23	13
434	30	38
435	47	35
436	22	43
437	23	12
438	28	48
439	5	40
440	48	57
441	18	66
442	22	69
443	1	44
444	15	85
445	24	64
446	25	93
447	13	9
448	48	67
449	18	56
450	38	22
451	45	20
452	2	16
453	17	1
454	39	38
455	29	26
456	20	66
457	17	63
458	21	74
459	42	20
460	33	16
461	41	5
462	22	46
463	11	49
464	16	17
465	3	84
466	10	35
467	38	12
468	26	95
469	38	82
470	46	51
471	24	51
472	8	48
473	20	19
474	27	46
475	23	84
476	44	34
477	4	91
478	36	92
479	44	52
480	25	46
481	24	65
482	40	71
483	27	13
484	41	17
485	29	9
486	6	91
487	11	83
488	49	23
489	27	64
490	6	54
491	34	38
492	20	21
493	28	99
494	47	38
495	38	37
496	31	82
497	7	73
498	26	48
499	9	28
500	47	54
501	24	51
502	36	31
503	5	53
504	44	69
505	13	76
506	28	36
507	38	55
508	20	18
509	14	79
510	35	6
511	45	16
512	40	96
513	27	29
514	22	28
515	31	64
516	6	37
517	30	70
518	45	98
519	7	11
520	7	86
521	1	51
522	42	48
523	29	6
524	31	50
525	39	38
526	17	94
527	15	83
528	49	10
529	45	42
530	24	11
531	46	15
532	20	92
533	10	41
534	2	20
535	14	12
536	26	68
537	30	7
538	5	18
539	46	86
540	47	86
541	42	24
542	41	1
543	37	33
544	19	4
545	15	80
546	21	96
547	27	92
548	45	50
549	16	94
550	35	2
551	4	35
552	19	44
553	29	1
554	33	40
555	0	93
556	20	38
557	2	33
558	17	28
559	19	99
560	47	26
561	42	38
562	18	66
563	17	69
564	2	78
565	20	37
566	34	33
567	30	97
568	2	43
569	41	50
570	26	34
571	1	28
572	35	25
573	19	34
574	41	12
575	4	28
576	36	66
577	12	8
578	31	19
579	33	15
580	30	1
581	18	72
582	37	1
583	49	96
584	49	25
585	22	92
586	1	41
587	20	62
588	26	76
589	19	68
590	41	13
591	24	54
592	13	5
593	9	30
594	43	74
595	15	34
596	31	66
597	29	6
598	46	82
599	36	8
600	22	8
601	24	16
602	39	88
603	7	32
604	46	1
605	30	99
606	13	12
607	32	66
608	42	58
609	47	82
610	18	32
611	22	10
612	15	54
613	7	32
614	23	6
615	15	78
616	30	75
617	25	46
618	37	91
619	8	51
620	46	65
621	30	55
622	32	56
623	9	21
624	42	84
625	28	29
626	26	54
627	23	1
628	7	35
629	24	87
630	11	9
631	32	42
632	49	2
633	1	48
634	39	25
635	47	3
636	31	98
637	5	36
638	31	20
639	26	56
640	2	18
641	49	52
642	48	65
643	17	23
644	7	35
645	24	22
646	34	52
647	39	10
648	49	19
649	23	94
650	47	12
651	47	83
652	4	49
653	32	67
654	6	3
655	46	84
656	10	95
657	32	8
658	21	85
659	19	81
660	9	95
661	35	45
662	3	74
663	8	96
664	36	92
665	43	99
666	7	50
667	19	41
668	0	34
669	38	70
670	45	96
671	2	3
672	40	21
673	46	13
674	21	77
675	47	7
676	20	34
677	8	28
678	38	16
679	21	5
680	31	22
681	37	79
682	18	87
683	35	22
684	19	45
685	26	42
686	33	5
687	31	92
688	10	49
689	5	89
690	3	24
691	19	43
692	40	85
693	6	98
694	29	91
695	28	28
696	1	96
697	36	40
698	49	69
699	1	81
700	27	61
701	45	64
702	3	84
703	17	33
704	43	28
705	27	60
706	16	40
707	15	62
708	35	40
709	6	7
710	36	18
711	16	13
712	43	86
713	6	4
714	4	34
715	15	82
716	32	45
717	39	90
718	48	25
719	42	46
720	44	31
721	1	49
722	14	88
723	36	15
724	10	46
725	43	30
726	16	43
727	11	41
728	30	22
729	16	11
730	15	21
731	9	82
732	11	26
733	20	56
734	26	15
735	6	54
736	47	68
737	44	54
738	21	67
739	32	7
740	0	60
741	9	84
742	1	71
743	43	97
744	15	39
745	7	4
746	10	79
747	47	84
748	46	45
749	9	3
750	41	81
751	43	75
752	12	3
753	5	68
754	31	90
755	22	48
756	49	50
757	48	84
758	34	40
759	31	71
760	14	46
761	49	61
762	40	52
763	27	71
764	21	68
765	18	66
766	33	24
767	19	35
768	12	71
769	6	42
770	3	93
771	14	83
772	15	25
773	6	63
774	7	79
775	30	16
776	15	66
777	20	9
778	29	99
779	12	11
780	29	64
781	20	79
782	7	37
783	41	66
784	28	98
785	40	78
786	14	66
787	29	99
788	38	61
789	0	5
790	10	69
791	4	6
792	1	17
793	2	21
794	31	77
795	22	85
796	22	38
797	16	52
798	43	19
799	34	61
800	22	46
801	47	12
802	0	95
803	37	22
804	5	74
805	9	25
806	19	37
807	21	92
808	29	34
809	48	35
810	35	54
811	8	49
812	21	65
813	42	90
814	2	66
815	49	15
816	32	68
817	18	31
818	30	13
819	23	80
820	20	36
821	42	82
822	27	86
823	21	52
824	44	54
825	11	14
826	45	36
827	16	43
828	27	17
829	39	7
830	2	55
831	0	62
832	38	18
833	2	49
834	39	84
835	43	43
836	11	74
837	11	20
838	14	34
839	43	59
840	9	7
841	49	39
842	3	7
843	32	23
844	43	29
845	5	72
846	33	89
847	28	48
848	25	55
849	13	2
850	3	27
851	45	90
852	5	35
853	30	64
854	16	93
855	1	40
856	41	29
857	14	81
858	19	34
859	21	98
860	3	87
861	23	89
862	23	59
863	41	56
864	25	89
865	12	94
866	36	98
867	39	62
868	23	66
869	1	84
870	32	20
871	35	24
872	2	22
873	35	78
874	19	46
875	48	2
876	43	2
877	3	35
878	26	1
879	18	56
880	18	88
881	29	28
882	16	45
883	24	74
884	11	43
885	34	89
886	27	65
887	5	24
888	48	69
889	47	50
890	26	21
891	3	55
892	20	90
893	49	31
894	46	10
895	48	79
896	13	77
897	33	60
898	39	40
899	39	42
900	36	43
901	21	12
902	24	65
903	38	16
904	8	41
905	45	62
906	36	70
907	3	42
908	48	48
909	14	70
910	24	97
911	17	87
912	45	49
913	40	93
914	43	12
915	7	92
916	24	82
917	20	76
918	12	67
919	25	2
920	19	78
921	38	87
922	28	57
923	40	67
924	39	69
925	25	18
926	40	45
927	2	45
928	8	29
929	29	37
930	41	86
931	44	23
932	2	100
933	17	2
934	34	39
935	10	40
936	13	64
937	23	8
938	16	34
939	13	11
940	37	77
941	40	30
942	30	50
943	33	26
944	32	75
945	25	61
946	40	69
947	8	8
948	48	89
949	4	35
950	35	9
951	17	66
952	44	73
953	14	17
954	9	32
955	33	93
956	39	87
957	49	29
958	35	38
959	49	15
960	28	65
961	29	75
962	45	38
963	30	16
964	46	77
965	31	28
966	43	55
967	11	92
968	4	35
969	11	88
970	25	54
971	42	63
972	1	70
973	5	3
974	27	40
975	35	96
976	33	64
977	19	8
978	45	3
979	31	52
980	23	94
981	31	63
982	0	69
983	19	18
984	45	80
985	10	100
986	2	11
987	36	66
988	11	28
989	39	48
990	37	80
991	40	44
992	20	74
993	32	69
994	22	59
995	17	50
996	15	96
997	15	66
